"item1"	"item2"	"correlation"
"77486"	"norvég"	"bánásmód"	0.138110734522886
"77487"	"egyezmény"	"bánásmód"	0.135960483900718
"77488"	"folyó"	"bánásmód"	0.194647506675628
"77489"	"ellenorzés"	"kereskedelmi"	0.115643356191736
"77490"	"önkormányzat"	"kereskedelmi"	0.151690450237478
"77491"	"szerzodés"	"kereskedelmi"	0.160305624364366
"77492"	"szerep"	"kereskedelmi"	0.112395993312663
"77493"	"megállapodás"	"kereskedelmi"	0.18259644171457
"77494"	"szoros"	"kereskedelmi"	0.105997608715105
"77495"	"leheto"	"kereskedelmi"	0.155723311544729
"77496"	"globális"	"kereskedelmi"	0.150964409126939
"77497"	"csatorna"	"kereskedelmi"	0.115953604132403
"77498"	"származik"	"kereskedelmi"	0.125699283921751
"77499"	"különleges"	"kereskedelmi"	0.127485306202993
"77500"	"dollár"	"kereskedelmi"	0.144559799550644
"77501"	"színpad"	"kereskedelmi"	0.150280403749124
"77502"	"bush"	"kereskedelmi"	0.123453087289699
"77503"	"függetlenség"	"kereskedelmi"	0.109678198162834
"77504"	"józsi"	"kereskedelmi"	0.147800249706645
"77505"	"kína"	"kereskedelmi"	0.140012973939351
"77506"	"szankció"	"kereskedelmi"	0.154696305175861
"77507"	"clinton"	"kereskedelmi"	0.110549305857905
"77508"	"parlament"	"arányos"	0.103570296659392
"77509"	"vég"	"arányos"	0.342723960919777
"77510"	"érték"	"arányos"	0.142899040201275
"77511"	"alapveto"	"arányos"	0.101069501701002
"77512"	"képviselo"	"arányos"	0.112767769543258
"77513"	"kerület"	"arányos"	0.223152960300358
"77514"	"vár"	"arányos"	0.128654982207623
"77515"	"folyamatos"	"arányos"	0.164547836242196
"77516"	"választási"	"arányos"	0.270079829568318
"77517"	"helyett"	"arányos"	0.198626820778358
"77518"	"mérték"	"arányos"	0.321107215320828
"77519"	"országos"	"arányos"	0.178471009474977
"77520"	"rendszer"	"arányos"	0.192632540749112
"77521"	"csökken"	"arányos"	0.210839587221655
"77522"	"adat"	"arányos"	0.116963632928355
"77523"	"vonatkozó"	"arányos"	0.186900573450912
"77524"	"rendszerváltás"	"arányos"	0.140318044202969
"77525"	"átlagos"	"arányos"	0.25995377724386
"77526"	"százalékos"	"arányos"	0.57484338761545
"77527"	"szereplo"	"arányos"	0.223379923820502
"77528"	"beszámoló"	"arányos"	0.123512891225953
"77529"	"megyei"	"arányos"	0.124824184940801
"77530"	"jelenleg"	"arányos"	0.115506311073357
"77531"	"adósság"	"arányos"	0.484625783678875
"77532"	"lista"	"arányos"	0.231066658981201
"77533"	"puszta"	"arányos"	0.116756538826714
"77534"	"választó"	"arányos"	0.13246174407658
"77535"	"szakasz"	"arányos"	0.467007545004527
"77536"	"teher"	"arányos"	0.106820736685921
"77537"	"megítélés"	"arányos"	0.130397726939254
"77538"	"fos"	"arányos"	0.182693848375367
"77539"	"kezdve"	"arányos"	0.119157341455709
"77540"	"idén"	"arányos"	0.155367417865832
"77541"	"gdp"	"arányos"	0.596993300681472
"77542"	"államadósság"	"arányos"	0.601063638622241
"77543"	"növekedés"	"arányos"	0.376036142447204
"77544"	"negyedik"	"arányos"	0.133716862867277
"77545"	"folyó"	"arányos"	0.216244204281505
"77546"	"imf"	"arányos"	0.334116265930222
"77547"	"irak"	"iráni"	0.251781338154673
"77548"	"tíz"	"iráni"	0.115990416736467
"77549"	"biztosít"	"iráni"	0.155174355231105
"77550"	"hamarosan"	"iráni"	0.139957167568212
"77551"	"orosz"	"iráni"	0.103442856910517
"77552"	"egyesült"	"iráni"	0.132699497906768
"77553"	"szóvivo"	"iráni"	0.106193410074863
"77554"	"fogva"	"iráni"	0.157998443507262
"77555"	"nak"	"iráni"	0.106544073207596
"77556"	"kritikus"	"iráni"	0.102549088545298
"77557"	"amerikai"	"iráni"	0.221156828363236
"77558"	"téved"	"iráni"	0.24490417448663
"77559"	"ellenben"	"iráni"	0.127177032011963
"77560"	"fordulat"	"iráni"	0.115015794210274
"77561"	"forradalmi"	"iráni"	0.112531455237414
"77562"	"anyagi"	"iráni"	0.100456048460137
"77563"	"tartozó"	"iráni"	0.113554637674229
"77564"	"védelmi"	"iráni"	0.178455001395659
"77565"	"megsért"	"iráni"	0.104222835061776
"77566"	"államok"	"iráni"	0.142392014494619
"77567"	"szíria"	"iráni"	0.110900845226574
"77568"	"rakéta"	"iráni"	0.262793630555577
"77569"	"irán"	"iráni"	0.558108089395638
"77570"	"washington"	"iráni"	0.154016309865138
"77571"	"republikánus"	"iráni"	0.103363069495947
"77572"	"kíván"	"holnap"	0.104976495446193
"77573"	"felelos"	"holnap"	0.145021218679263
"77574"	"bármilyen"	"holnap"	0.101445115478474
"77575"	"örökkévalóság"	"holnap"	0.140784512429837
"77576"	"fenntart"	"holnap"	0.108620567426486
"77577"	"megoldás"	"holnap"	0.102313652146669
"77578"	"eszme"	"holnap"	0.159087198628332
"77579"	"felett"	"holnap"	0.151349987110998
"77580"	"kettos"	"holnap"	0.117419792063572
"77581"	"hegy"	"holnap"	0.137943421089658
"77582"	"lovas"	"holnap"	0.147112275681163
"77583"	"mérce"	"holnap"	0.119717256266867
"77584"	"népszava"	"holnap"	0.153075231389703
"77585"	"irak"	"irán"	0.305460041462899
"77586"	"szaúd"	"irán"	0.106448663511709
"77587"	"arábia"	"irán"	0.178906910289029
"77588"	"biztosít"	"irán"	0.114245354697803
"77589"	"hamarosan"	"irán"	0.111809605432723
"77590"	"kérelem"	"irán"	0.100495424538515
"77591"	"dávid"	"irán"	0.16450327838076
"77592"	"háború"	"irán"	0.152771727779343
"77593"	"egyesült"	"irán"	0.200126621996952
"77594"	"amerikai"	"irán"	0.27766435159983
"77595"	"téved"	"irán"	0.197121318887921
"77596"	"csillag"	"irán"	0.161051314472115
"77597"	"rendelet"	"irán"	0.217358324533462
"77598"	"védelmi"	"irán"	0.117056177240757
"77599"	"államok"	"irán"	0.207576143614282
"77600"	"bush"	"irán"	0.144315179923185
"77601"	"obama"	"irán"	0.100985846223087
"77602"	"iraki"	"irán"	0.140110585743643
"77603"	"bevándorlási"	"irán"	0.124736820561145
"77604"	"szíria"	"irán"	0.188343774446089
"77605"	"katonai"	"irán"	0.115882056577286
"77606"	"rakéta"	"irán"	0.238569746913567
"77607"	"iráni"	"irán"	0.558108089395638
"77608"	"hillary"	"irán"	0.12042732362244
"77609"	"líbia"	"irán"	0.157849590189284
"77610"	"arábia"	"hillary"	0.100966533660967
"77611"	"kiderül"	"hillary"	0.105877163787791
"77612"	"elé"	"hillary"	0.125495599386188
"77613"	"ellentét"	"hillary"	0.116392606888974
"77614"	"tanácsadó"	"hillary"	0.139816870541591
"77615"	"kifejezett"	"hillary"	0.103064279118452
"77616"	"rendszeres"	"hillary"	0.102977181451579
"77617"	"tárgy"	"hillary"	0.155849196046067
"77618"	"dávid"	"hillary"	0.156202178524624
"77619"	"választó"	"hillary"	0.131418636315529
"77620"	"szokás"	"hillary"	0.105004841580276
"77621"	"gyakorol"	"hillary"	0.11666497076247
"77622"	"new"	"hillary"	0.104079072834136
"77623"	"trump"	"hillary"	0.214388580992731
"77624"	"éjszaka"	"hillary"	0.153172503501663
"77625"	"elveszt"	"hillary"	0.176815413332025
"77626"	"minta"	"hillary"	0.177245642627244
"77627"	"csillag"	"hillary"	0.230311882396124
"77628"	"demokrata"	"hillary"	0.268898049737612
"77629"	"magyaráz"	"hillary"	0.111601382836515
"77630"	"cnn"	"hillary"	0.122983214727852
"77631"	"irán"	"hillary"	0.12042732362244
"77632"	"john"	"hillary"	0.109413459945481
"77633"	"republikánus"	"hillary"	0.119206286559488
"77634"	"veszt"	"hillary"	0.1372768636447
"77635"	"clinton"	"hillary"	0.685937500994121
"77636"	"hivatal"	"cia"	0.108220942794864
"77637"	"hajt"	"cia"	0.122873078649037
"77638"	"biztonságos"	"cia"	0.128018028451851
"77639"	"hiányzik"	"cia"	0.150993686618949
"77640"	"ellenorzés"	"cia"	0.196778215499108
"77641"	"szóló"	"cia"	0.128512162012523
"77642"	"javasol"	"cia"	0.129249371808027
"77643"	"használ"	"cia"	0.133165123538162
"77644"	"módszer"	"cia"	0.17219221897425
"77645"	"kíváncsi"	"cia"	0.119551488112307
"77646"	"nyilvánosság"	"cia"	0.199387539508395
"77647"	"délután"	"cia"	0.114781822899527
"77648"	"program"	"cia"	0.116022734023276
"77649"	"bemutat"	"cia"	0.150392515565288
"77650"	"rendszer"	"cia"	0.102540852057757
"77651"	"fontos"	"cia"	0.119602697019061
"77652"	"képes"	"cia"	0.139167938711377
"77653"	"dokumentum"	"cia"	0.517442727790955
"77654"	"szükséges"	"cia"	0.154116452723958
"77655"	"derül"	"cia"	0.152117039658971
"77656"	"kiemel"	"cia"	0.124955313629271
"77657"	"pont"	"cia"	0.131745121221024
"77658"	"egyben"	"cia"	0.117732409814587
"77659"	"közel"	"cia"	0.12086745049755
"77660"	"mértéku"	"cia"	0.260912922969452
"77661"	"szellem"	"cia"	0.238356957513985
"77662"	"lényeg"	"cia"	0.152259848904003
"77663"	"idegen"	"cia"	0.150443750190439
"77664"	"rendelkezik"	"cia"	0.120204822727456
"77665"	"ellenoriz"	"cia"	0.112181318812137
"77666"	"fölött"	"cia"	0.147978843478423
"77667"	"alkalmas"	"cia"	0.134325973335208
"77668"	"telefon"	"cia"	0.194707106567322
"77669"	"törvényes"	"cia"	0.119938440462299
"77670"	"nemzetbiztonsági"	"cia"	0.287450434419673
"77671"	"képesség"	"cia"	0.163061960869741
"77672"	"kevésbé"	"cia"	0.153822697894787
"77673"	"tettes"	"cia"	0.165564540953304
"77674"	"zászló"	"cia"	0.209249909293757
"77675"	"hozott"	"cia"	0.161558450071505
"77676"	"tévé"	"cia"	0.290689611305537
"77677"	"bizonyíték"	"cia"	0.113106793585816
"77678"	"amerikai"	"cia"	0.122098213446272
"77679"	"gép"	"cia"	0.138228273856273
"77680"	"elveszt"	"cia"	0.133605614220845
"77681"	"igazgató"	"cia"	0.109082584590264
"77682"	"megjegyzés"	"cia"	0.142198512977281
"77683"	"titkosszolgálat"	"cia"	0.479063861160952
"77684"	"tömeges"	"cia"	0.153696434678899
"77685"	"eszköz"	"cia"	0.3601005157471
"77686"	"ekkora"	"cia"	0.144232451268617
"77687"	"biztonsági"	"cia"	0.142114616021728
"77688"	"összesen"	"cia"	0.100214195527392
"77689"	"alakít"	"cia"	0.110650987929078
"77690"	"fizikai"	"cia"	0.171065651189226
"77691"	"lovas"	"cia"	0.298629994952261
"77692"	"washington"	"cia"	0.125040700352133
"77693"	"titkos"	"cia"	0.264592523816039
"77694"	"mindegyik"	"svéd"	0.103821159615365
"77695"	"terrorista"	"svéd"	0.167569446065062
"77696"	"híd"	"svéd"	0.213118053139557
"77697"	"tér"	"svéd"	0.105870488590238
"77698"	"száz"	"svéd"	0.101026277278754
"77699"	"vonatkozik"	"svéd"	0.121797043080634
"77700"	"amint"	"svéd"	0.132256442006656
"77701"	"rengeteg"	"svéd"	0.121928175975623
"77702"	"szerepel"	"svéd"	0.102899712135538
"77703"	"visszatér"	"svéd"	0.246062266031004
"77704"	"elsosorban"	"svéd"	0.12332666838781
"77705"	"svédország"	"svéd"	0.334922028369976
"77706"	"veszélyes"	"svéd"	0.159040019867248
"77707"	"amiatt"	"svéd"	0.103433771424772
"77708"	"harcol"	"svéd"	0.189360087452873
"77709"	"kritizál"	"svéd"	0.111991866233945
"77710"	"különleges"	"svéd"	0.130068508575704
"77711"	"anyagi"	"svéd"	0.19724962003252
"77712"	"megvéd"	"svéd"	0.112338432558352
"77713"	"alakít"	"svéd"	0.134547378251909
"77714"	"itthon"	"svéd"	0.17946270822449
"77715"	"mindkét"	"svéd"	0.113734917424371
"77716"	"sorozat"	"svéd"	0.240484432870451
"77717"	"dán"	"svéd"	0.260725305249681
"77718"	"érint"	"svéd"	0.149820098017611
"77719"	"isis"	"svéd"	0.28124518777451
"77720"	"martin"	"svéd"	0.155363267833434
"77721"	"ottani"	"london"	0.297132906931686
"77722"	"fováros"	"london"	0.137673403300783
"77723"	"tonna"	"london"	0.106164363729186
"77724"	"brit"	"london"	0.231960315359749
"77725"	"york"	"london"	0.109821394077811
"77726"	"kereszténység"	"london"	0.13808477651811
"77727"	"mecset"	"london"	0.240610856515264
"77728"	"calais"	"london"	0.106594067212487
"77729"	"alakít"	"london"	0.10590416023171
"77730"	"londoni"	"london"	0.174171978560088
"77731"	"gondolat"	"gender"	0.125949920424919
"77732"	"személyes"	"gender"	0.169063019523127
"77733"	"jog"	"gender"	0.20641171484757
"77734"	"számos"	"gender"	0.121227403540718
"77735"	"ember"	"gender"	0.166019800757172
"77736"	"ellátás"	"gender"	0.201864527353844
"77737"	"egészségügyi"	"gender"	0.196995738604205
"77738"	"elismerés"	"gender"	0.245427744982063
"77739"	"állapot"	"gender"	0.184748758291061
"77740"	"pl"	"gender"	0.1810277655486
"77741"	"használ"	"gender"	0.126582113228049
"77742"	"ehelyett"	"gender"	0.101031409639229
"77743"	"jogi"	"gender"	0.105348746609326
"77744"	"hivatkozik"	"gender"	0.158297763496284
"77745"	"bácsi"	"gender"	0.12103241525206
"77746"	"nemi"	"gender"	0.167684350650123
"77747"	"mostantól"	"gender"	0.134916728444232
"77748"	"megért"	"gender"	0.15810038574062
"77749"	"környezet"	"gender"	0.101111749733705
"77750"	"noi"	"gender"	0.104672386621259
"77751"	"hívo"	"gender"	0.126124117067991
"77752"	"hatás"	"gender"	0.114739702289578
"77753"	"identitás"	"gender"	0.204763228051012
"77754"	"számú"	"gender"	0.103447366111696
"77755"	"nyugszik"	"gender"	0.10981928543145
"77756"	"transznemu"	"gender"	0.115030820504615
"77757"	"névmás"	"gender"	0.275760011760232
"77758"	"to"	"gender"	0.16099800407338
"77759"	"they"	"gender"	0.166658469751941
"77760"	"év"	"növel"	0.159938636844797
"77761"	"gond"	"növel"	0.114970013613805
"77762"	"gyors"	"növel"	0.2242722741428
"77763"	"számol"	"növel"	0.19622454550397
"77764"	"csupán"	"növel"	0.137293599904466
"77765"	"elmúlt"	"növel"	0.177994394742643
"77766"	"továbbra"	"növel"	0.146269228840249
"77767"	"piac"	"növel"	0.230124504786409
"77768"	"hat"	"növel"	0.235179455204864
"77769"	"utóbbi"	"növel"	0.105200703305929
"77770"	"folyamatos"	"növel"	0.269140860096823
"77771"	"érdem"	"növel"	0.161745594957165
"77772"	"tudós"	"növel"	0.158432840855897
"77773"	"megszunik"	"növel"	0.138030978395918
"77774"	"azóta"	"növel"	0.112512183020255
"77775"	"hitel"	"növel"	0.297826093690572
"77776"	"forint"	"növel"	0.361019074529178
"77777"	"nyomás"	"növel"	0.154474294148715
"77778"	"emelkedik"	"növel"	0.153782568327032
"77779"	"jelentos"	"növel"	0.285790262192115
"77780"	"fontos"	"növel"	0.108578913669427
"77781"	"esik"	"növel"	0.104337665150219
"77782"	"idoszak"	"növel"	0.158216426346306
"77783"	"csökken"	"növel"	0.284071685035491
"77784"	"harmad"	"növel"	0.115566032351015
"77785"	"hosszú"	"növel"	0.122828761872029
"77786"	"folyamat"	"növel"	0.146175571263621
"77787"	"pénzügyi"	"növel"	0.206788979325021
"77788"	"évi"	"növel"	0.204851766747663
"77789"	"költség"	"növel"	0.113303962443551
"77790"	"bejelent"	"növel"	0.13622200142617
"77791"	"kifejezett"	"növel"	0.127776643003806
"77792"	"változás"	"növel"	0.155468843022669
"77793"	"változik"	"növel"	0.25110556555645
"77794"	"megakadályoz"	"növel"	0.131210326942344
"77795"	"természetes"	"növel"	0.151822222409214
"77796"	"gazdaság"	"növel"	0.258528603639217
"77797"	"külföldi"	"növel"	0.106843067547095
"77798"	"átlagos"	"növel"	0.168269370819717
"77799"	"euró"	"növel"	0.279358307162909
"77800"	"ár"	"növel"	0.136011965766097
"77801"	"akár"	"növel"	0.127888281907834
"77802"	"hagyományos"	"növel"	0.122799955656468
"77803"	"december"	"növel"	0.103107285956621
"77804"	"konferencia"	"növel"	0.112208956334412
"77805"	"rendkívül"	"növel"	0.151212212952117
"77806"	"zár"	"növel"	0.115626273329986
"77807"	"levego"	"növel"	0.116924205995023
"77808"	"legalábbis"	"növel"	0.146291563299909
"77809"	"eros"	"növel"	0.218825935382743
"77810"	"arany"	"növel"	0.162190248267671
"77811"	"hazai"	"növel"	0.276428331038146
"77812"	"globális"	"növel"	0.155115198160275
"77813"	"aktív"	"növel"	0.158433839919835
"77814"	"kockázat"	"növel"	0.141052622040096
"77815"	"befolyásol"	"növel"	0.261101629309802
"77816"	"térség"	"növel"	0.140204023355026
"77817"	"kevésbé"	"növel"	0.230261437700483
"77818"	"nagyjából"	"növel"	0.116032444235027
"77819"	"lehetséges"	"növel"	0.140474763733831
"77820"	"amiatt"	"növel"	0.142861723412694
"77821"	"teher"	"növel"	0.185142764653798
"77822"	"megítélés"	"növel"	0.149529492762358
"77823"	"hatás"	"növel"	0.209355354511526
"77824"	"hiteles"	"növel"	0.114317012776608
"77825"	"másképp"	"növel"	0.100008673709653
"77826"	"melletti"	"növel"	0.153350325528074
"77827"	"elemzés"	"növel"	0.311047657058659
"77828"	"emberiség"	"növel"	0.172230138171022
"77829"	"szavazó"	"növel"	0.196740339489322
"77830"	"régió"	"növel"	0.197076735888836
"77831"	"dollár"	"növel"	0.291392995229891
"77832"	"egyrészt"	"növel"	0.195120592759296
"77833"	"petíció"	"növel"	0.137869729825963
"77834"	"természet"	"növel"	0.150433857601819
"77835"	"mesterséges"	"növel"	0.105565779480056
"77836"	"övezet"	"növel"	0.104103873077038
"77837"	"kína"	"növel"	0.338409633195673
"77838"	"szabadul"	"növel"	0.114317012776608
"77839"	"templom"	"tengeri"	0.13896179683514
"77840"	"érkezik"	"tengeri"	0.115851862185402
"77841"	"migráns"	"tengeri"	0.185808177663025
"77842"	"szaúd"	"tengeri"	0.109080067276817
"77843"	"eu"	"tengeri"	0.156643559829575
"77844"	"egyenesen"	"tengeri"	0.123753522099575
"77845"	"testület"	"tengeri"	0.167584661036844
"77846"	"biztonságos"	"tengeri"	0.121392826057467
"77847"	"olaszország"	"tengeri"	0.346122898286918
"77848"	"olasz"	"tengeri"	0.37147727075968
"77849"	"kapcsán"	"tengeri"	0.16846169659856
"77850"	"szállít"	"tengeri"	0.1454418178666
"77851"	"muködik"	"tengeri"	0.123912025044783
"77852"	"hatékony"	"tengeri"	0.148261361169941
"77853"	"ferenc"	"tengeri"	0.114635515530949
"77854"	"vád"	"tengeri"	0.174435132761738
"77855"	"határ"	"tengeri"	0.198748551919547
"77856"	"migráció"	"tengeri"	0.235046336796954
"77857"	"katolikus"	"tengeri"	0.176006817576443
"77858"	"bizottság"	"tengeri"	0.154682792536494
"77859"	"víz"	"tengeri"	0.238118172316478
"77860"	"szám"	"tengeri"	0.13764787356106
"77861"	"támogató"	"tengeri"	0.181103815816427
"77862"	"tanácsadó"	"tengeri"	0.125163083049293
"77863"	"jelentés"	"tengeri"	0.196652899602056
"77864"	"kilenc"	"tengeri"	0.220516060481023
"77865"	"megjelent"	"tengeri"	0.111725761077833
"77866"	"szervezet"	"tengeri"	0.172989488958253
"77867"	"védelem"	"tengeri"	0.112133498665758
"77868"	"kerítés"	"tengeri"	0.185065705733265
"77869"	"beavatkozás"	"tengeri"	0.114338507724318
"77870"	"eleje"	"tengeri"	0.188981438995082
"77871"	"nemzetközi"	"tengeri"	0.145007267069633
"77872"	"leszögez"	"tengeri"	0.170777145930674
"77873"	"adott"	"tengeri"	0.104188110803808
"77874"	"vizsgálat"	"tengeri"	0.123667755775828
"77875"	"aláírás"	"tengeri"	0.220998147172514
"77876"	"muködés"	"tengeri"	0.210865820569442
"77877"	"egyaránt"	"tengeri"	0.178816490498873
"77878"	"kötelezo"	"tengeri"	0.129278638903245
"77879"	"érkezo"	"tengeri"	0.171782590610495
"77880"	"befogadás"	"tengeri"	0.10154152051954
"77881"	"spanyol"	"tengeri"	0.145990391806125
"77882"	"veszélyes"	"tengeri"	0.121384677119758
"77883"	"pozíció"	"tengeri"	0.144315564731412
"77884"	"jogszabály"	"tengeri"	0.135235714103496
"77885"	"javaslat"	"tengeri"	0.168586596268513
"77886"	"játszik"	"tengeri"	0.121759986072711
"77887"	"international"	"tengeri"	0.231246682413262
"77888"	"szóvivo"	"tengeri"	0.123784000474761
"77889"	"térség"	"tengeri"	0.108395144115069
"77890"	"twitter"	"tengeri"	0.178797263127507
"77891"	"visel"	"tengeri"	0.10060871484009
"77892"	"tagország"	"tengeri"	0.21484709741278
"77893"	"pápa"	"tengeri"	0.138807195693756
"77894"	"olaszországi"	"tengeri"	0.199009386232114
"77895"	"hatóság"	"tengeri"	0.177578629517622
"77896"	"migrációs"	"tengeri"	0.145075959310896
"77897"	"vádol"	"tengeri"	0.16224972220597
"77898"	"megtagad"	"tengeri"	0.220786227449948
"77899"	"anélkül"	"tengeri"	0.124792425916056
"77900"	"találkozó"	"tengeri"	0.162536236921467
"77901"	"ment"	"tengeri"	0.157942572658695
"77902"	"görög"	"tengeri"	0.153315611889602
"77903"	"nyilatkozik"	"tengeri"	0.100555231131208
"77904"	"ngo"	"tengeri"	0.604930113976354
"77905"	"napilap"	"tengeri"	0.146059019832342
"77906"	"melletti"	"tengeri"	0.106605928414109
"77907"	"törekvés"	"tengeri"	0.201966653725043
"77908"	"ügyész"	"tengeri"	0.141824867568154
"77909"	"tenger"	"tengeri"	0.545437743052809
"77910"	"hajó"	"tengeri"	0.434878811691878
"77911"	"július"	"tengeri"	0.312378979580915
"77912"	"észak"	"tengeri"	0.126520777981612
"77913"	"földközi"	"tengeri"	0.569322486556797
"77914"	"tízezer"	"tengeri"	0.178797263127507
"77915"	"part"	"tengeri"	0.377647690173387
"77916"	"tilos"	"tengeri"	0.119114338256518
"77917"	"védelmi"	"tengeri"	0.175700493813859
"77918"	"embercsempész"	"tengeri"	0.165515809000808
"77919"	"ildikó"	"tengeri"	0.128270368839951
"77920"	"spanyolország"	"tengeri"	0.211554026996263
"77921"	"útvonal"	"tengeri"	0.148291052877641
"77922"	"amnesty"	"tengeri"	0.220733746405505
"77923"	"görögország"	"tengeri"	0.101493738678097
"77924"	"líbia"	"tengeri"	0.345937695162539
"77925"	"folyó"	"tengeri"	0.172918909070326
"77926"	"veszt"	"tengeri"	0.122910428411344
"77927"	"migráns"	"líbia"	0.172084425040105
"77928"	"tartalmaz"	"líbia"	0.108566353071905
"77929"	"arábia"	"líbia"	0.14144871236388
"77930"	"nyugati"	"líbia"	0.106673249182913
"77931"	"értelem"	"líbia"	0.165483552939973
"77932"	"egyenesen"	"líbia"	0.114890975815753
"77933"	"testület"	"líbia"	0.107540440257057
"77934"	"olaszország"	"líbia"	0.267758691664133
"77935"	"olasz"	"líbia"	0.349338584937427
"77936"	"azonnali"	"líbia"	0.112516177362488
"77937"	"szállít"	"líbia"	0.227319574851757
"77938"	"javasol"	"líbia"	0.133246986396113
"77939"	"muködik"	"líbia"	0.128192941161343
"77940"	"hatékony"	"líbia"	0.114350573594501
"77941"	"vád"	"líbia"	0.134277793959627
"77942"	"migráció"	"líbia"	0.146576958349778
"77943"	"jelez"	"líbia"	0.117695419347884
"77944"	"nyomás"	"líbia"	0.110960790682729
"77945"	"víz"	"líbia"	0.172027987414438
"77946"	"demokrácia"	"líbia"	0.143809092805021
"77947"	"támogató"	"líbia"	0.123691582546051
"77948"	"kérelem"	"líbia"	0.181740303899339
"77949"	"civil"	"líbia"	0.16926797774216
"77950"	"szervezet"	"líbia"	0.204655908213236
"77951"	"leszögez"	"líbia"	0.104956361281807
"77952"	"vizsgálat"	"líbia"	0.111494982025063
"77953"	"muködo"	"líbia"	0.132082195854553
"77954"	"aláírás"	"líbia"	0.171044982640836
"77955"	"muködés"	"líbia"	0.199872720882174
"77956"	"tavasz"	"líbia"	0.170837597912061
"77957"	"rom"	"líbia"	0.121964094377066
"77958"	"spanyol"	"líbia"	0.102921850057183
"77959"	"afrika"	"líbia"	0.193637370432715
"77960"	"világkép"	"líbia"	0.140547610523777
"77961"	"pozíció"	"líbia"	0.111267413826109
"77962"	"javaslat"	"líbia"	0.289974161574968
"77963"	"törvényes"	"líbia"	0.102685167810324
"77964"	"nyilvános"	"líbia"	0.105861256334845
"77965"	"szóvivo"	"líbia"	0.11162393970414
"77966"	"térség"	"líbia"	0.135317466648642
"77967"	"twitter"	"líbia"	0.138190481619791
"77968"	"pápa"	"líbia"	0.10664941430476
"77969"	"olaszországi"	"líbia"	0.198599230005474
"77970"	"afrikai"	"líbia"	0.108517253072021
"77971"	"hatóság"	"líbia"	0.152201236551729
"77972"	"migrációs"	"líbia"	0.154947905589284
"77973"	"vádol"	"líbia"	0.124925876675114
"77974"	"megtagad"	"líbia"	0.127511782482179
"77975"	"találkozó"	"líbia"	0.125650219852127
"77976"	"közvetlen"	"líbia"	0.107921958611642
"77977"	"ment"	"líbia"	0.14273118578616
"77978"	"rendelet"	"líbia"	0.203573685172682
"77979"	"ngo"	"líbia"	0.34033766808645
"77980"	"rohadt"	"líbia"	0.116712330075189
"77981"	"napilap"	"líbia"	0.112636839972064
"77982"	"szövetségi"	"líbia"	0.167541408970921
"77983"	"ügyész"	"líbia"	0.128206209694926
"77984"	"tenger"	"líbia"	0.350059379194765
"77985"	"miképpen"	"líbia"	0.108656438461796
"77986"	"hajó"	"líbia"	0.420027016837767
"77987"	"július"	"líbia"	0.274510801958807
"77988"	"bírál"	"líbia"	0.116561313219784
"77989"	"észak"	"líbia"	0.198186744033895
"77990"	"földközi"	"líbia"	0.425176615580452
"77991"	"tízezer"	"líbia"	0.138190481619791
"77992"	"felso"	"líbia"	0.144800438216413
"77993"	"part"	"líbia"	0.435150694436816
"77994"	"tilos"	"líbia"	0.154868003425436
"77995"	"embercsempész"	"líbia"	0.202383206767176
"77996"	"bevándorlási"	"líbia"	0.123806503157072
"77997"	"szíria"	"líbia"	0.250706795378138
"77998"	"irán"	"líbia"	0.157849590189284
"77999"	"tengeri"	"líbia"	0.345937695162539
"78000"	"gondolat"	"szabályozás"	0.120393182423286
"78001"	"személyes"	"szabályozás"	0.298209099693325
"78002"	"ismer"	"szabályozás"	0.145661362847726
"78003"	"mond"	"szabályozás"	0.172013521546392
"78004"	"valójában"	"szabályozás"	0.103584665110095
"78005"	"emberi"	"szabályozás"	0.143907073777896
"78006"	"jog"	"szabályozás"	0.183090582946623
"78007"	"rész"	"szabályozás"	0.154352630680872
"78008"	"bíróság"	"szabályozás"	0.213525385274222
"78009"	"panasz"	"szabályozás"	0.100142582640949
"78010"	"tiltakozás"	"szabályozás"	0.187611799481265
"78011"	"használ"	"szabályozás"	0.267903514237501
"78012"	"szó"	"szabályozás"	0.131860775816052
"78013"	"miközben"	"szabályozás"	0.118430433179384
"78014"	"bizottság"	"szabályozás"	0.147613459259857
"78015"	"vonatkozik"	"szabályozás"	0.106757840258026
"78016"	"támogató"	"szabályozás"	0.228510957605109
"78017"	"jogi"	"szabályozás"	0.133595342082104
"78018"	"ítélet"	"szabályozás"	0.261294068028883
"78019"	"hivatkozik"	"szabályozás"	0.219144707796789
"78020"	"eljárás"	"szabályozás"	0.142844215743953
"78021"	"mindenesetre"	"szabályozás"	0.102014855430182
"78022"	"bíró"	"szabályozás"	0.12086106646801
"78023"	"semmilyen"	"szabályozás"	0.170759126935503
"78024"	"érv"	"szabályozás"	0.147374237094507
"78025"	"törvény"	"szabályozás"	0.167529657178057
"78026"	"vezet"	"szabályozás"	0.141177875599182
"78027"	"határoz"	"szabályozás"	0.120708776456042
"78028"	"tényleges"	"szabályozás"	0.320455624668634
"78029"	"muködo"	"szabályozás"	0.131343078194215
"78030"	"professzor"	"szabályozás"	0.124367667960233
"78031"	"érzés"	"szabályozás"	0.121783012440826
"78032"	"illeto"	"szabályozás"	0.10429696746755
"78033"	"kötelezo"	"szabályozás"	0.13315661499369
